actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT10M21.00S,2023-05-12T00:18:11.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,24,37,2023-05-12T00:18:13Z,1720000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,
174,PT10M07.00S,2023-05-12T00:18:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,81.7838370565046,54.411764705882355,1610612738,24,37,2023-05-12T00:18:29Z,1730000,False,22.0,119.0,1,right,MISS M. Brogdon 12' turnaround fadeaway Shot,[1627763],1610612738.0,BOS,turnaround fadeaway,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,12.07,Missed,,,,,,,,,,,,,,,,
175,PT10M05.00S,2023-05-12T00:18:28.3Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,24,37,2023-05-12T00:18:29Z,1740000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,
176,PT09M44.00S,2023-05-12T00:18:52.2Z,2,REGULAR,foul,offensive,[],201935,,,1610612755,24,37,2023-05-12T00:18:57Z,1750000,False,,,0,,J. Harden charge offensive FOUL (2 PF),"[201935, 203935]",1610612755.0,PHI,charge,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,2.0,0.0,Smart,203935.0,,,,,,,,
178,PT09M44.00S,2023-05-12T00:18:52.2Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612755,24,37,2023-05-12T00:18:52Z,1770000,False,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,,,,,,,,,,,,,,,,,,
179,PT09M44.00S,2023-05-12T00:18:59.1Z,2,REGULAR,substitution,out,[],1627863,,,1610612738,24,37,2023-05-12T00:19:24Z,1780000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M44.00S,2023-05-12T00:18:59.1Z,2,REGULAR,substitution,out,[],1630194,,,1610612738,24,37,2023-05-12T00:19:24Z,1790000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M44.00S,2023-05-12T00:18:59.1Z,2,REGULAR,substitution,in,[],200782,,,1610612738,24,37,2023-05-12T00:19:24Z,1800000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M44.00S,2023-05-12T00:18:59.1Z,2,REGULAR,substitution,in,[],202699,,,1610612738,24,37,2023-05-12T00:19:24Z,1810000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M33.00S,2023-05-12T00:19:35.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,70.22010512483574,81.86274509803921,1610612738,24,37,2023-05-12T00:19:38Z,1820000,False,159.0,227.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,27.76,Missed,,,,,,,,,,,,,,,,
184,PT09M30.00S,2023-05-12T00:19:37.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,24,37,2023-05-12T00:19:37Z,1830000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,
185,PT09M25.00S,2023-05-12T00:19:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,7.145203679369246,46.07843137254902,1610612755,24,37,2023-05-12T00:19:47Z,1840000,False,20.0,15.0,1,left,MISS J. Harden running Layup - blocked,"[201935, 1628401]",1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,2.45,Missed,,,,,,,,,,,,,,,White,1628401.0
186,PT09M25.00S,2023-05-12T00:19:42.4Z,2,REGULAR,block,,[],1628401,,,1610612755,24,37,2023-05-12T00:19:45Z,1850000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT09M22.00S,2023-05-12T00:19:45.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,24,37,2023-05-12T00:19:47Z,1860000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,
188,PT09M11.00S,2023-05-12T00:19:56.4Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,24,37,2023-05-12T00:20:00Z,1870000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 200782]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,Tucker,200782.0,,
189,PT09M11.00S,2023-05-12T00:19:56.4Z,2,REGULAR,steal,,[],200782,,,1610612755,24,37,2023-05-12T00:19:59Z,1880000,False,,,0,,P. Tucker STEAL (2 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
190,PT08M58.00S,2023-05-12T00:20:09.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200782,3.071616294349539,95.83333333333333,1610612755,24,37,2023-05-12T00:20:13Z,1890000,False,-229.0,-24.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,,
191,PT08M54.00S,2023-05-12T00:20:13.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,24,37,2023-05-12T00:20:13Z,1900000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,190.0,3.0,3.0,0.0,,,,,,,,,,,,
192,PT08M45.00S,2023-05-12T00:20:23.6Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612738,24,37,2023-05-12T00:23:26Z,1910000,False,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 200782]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Tucker,200782.0,,
193,PT08M45.00S,2023-05-12T00:20:23.6Z,2,REGULAR,steal,,[],200782,,,1610612755,24,37,2023-05-12T00:20:25Z,1920000,False,,,0,,P. Tucker STEAL (3 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M44.00S,2023-05-12T00:20:27.4Z,2,REGULAR,foul,personal,[],1627763,,,1610612755,24,37,2023-05-12T00:20:33Z,1930000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 200782]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,1.0,0.0,Tucker,200782.0,,,,,,,,
196,PT08M44.00S,2023-05-12T00:20:37.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,24,37,2023-05-12T00:20:46Z,1950000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M44.00S,2023-05-12T00:20:37.6Z,2,REGULAR,substitution,out,[],1627763,,,1610612755,24,37,2023-05-12T00:20:46Z,1960000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M44.00S,2023-05-12T00:20:37.6Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,24,37,2023-05-12T00:20:46Z,1970000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M44.00S,2023-05-12T00:20:37.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612755,24,37,2023-05-12T00:20:46Z,1980000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M27.00S,2023-05-12T00:21:09.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,11.613009198423129,41.91176470588235,1610612755,26,37,2023-05-12T00:21:13Z,1990000,False,40.0,57.0,1,left,T. Maxey 6' driving floating Jump Shot (10 PTS) (T. Harris 3 AST),"[1630178, 202699]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,6.96,Made,,,,,,,,,10.0,T. Harris,202699.0,3.0,,,,
202,PT08M16.00S,2023-05-12T00:21:24.0Z,2,REGULAR,foul,offensive,[],1629057,,,1610612738,26,37,2023-05-12T00:21:30Z,2010000,False,,,0,,R. Williams III offensive FOUL (2 PF),"[1629057, 201935]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,2.0,0.0,Harden,201935.0,,,,,,,,
204,PT08M16.00S,2023-05-12T00:21:24.0Z,2,REGULAR,turnover,offensive foul,[],1629057,,,1610612738,26,37,2023-05-12T00:21:24Z,2030000,False,,,0,,R. Williams III offensive foul TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,,,,,,,,,,,,,,,,,,
205,PT08M16.00S,2023-05-12T00:21:33.1Z,2,REGULAR,substitution,out,[],1629001,,,1610612755,26,37,2023-05-12T00:21:38Z,2040000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M16.00S,2023-05-12T00:21:33.1Z,2,REGULAR,substitution,out,[],1628401,,,1610612755,26,37,2023-05-12T00:21:38Z,2050000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M16.00S,2023-05-12T00:21:33.1Z,2,REGULAR,substitution,in,[],203954,,,1610612755,26,37,2023-05-12T00:21:38Z,2060000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M16.00S,2023-05-12T00:21:33.1Z,2,REGULAR,substitution,in,[],201143,,,1610612755,26,37,2023-05-12T00:21:38Z,2070000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M04.00S,2023-05-12T00:21:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,11.613009198423129,43.13725490196079,1610612755,26,37,2023-05-12T00:22:06Z,2080000,False,34.0,57.0,1,left,MISS J. Embiid 6' driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,6.63,Missed,,,,,,,,,,,,,,,,
210,PT08M02.00S,2023-05-12T00:22:00.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,37,2023-05-12T00:26:26Z,2090000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,209.0,5.0,4.0,1.0,,,,,,,,,,,,
211,PT07M59.00S,2023-05-12T00:22:03.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203935,93.87319316688567,3.4313725490196134,1610612738,26,40,2023-05-12T00:22:10Z,2100000,False,-233.0,5.0,1,right,M. Smart 3PT running (9 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,23.29,Made,,,,,,,,,9.0,J. Tatum,1628369.0,5.0,,,,
213,PT07M43.00S,2023-05-12T00:22:18.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,11.875821287779246,50.0,1610612755,26,40,2023-05-12T00:22:22Z,2120000,False,0.0,59.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,5.91,Missed,,,,,,,,,,,,,,,,
214,PT07M41.00S,2023-05-12T00:22:20.7Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,26,40,2023-05-12T00:22:20Z,2130000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,
215,PT07M26.00S,2023-05-12T00:22:35.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.32917214191853,70.58823529411765,1610612738,26,40,2023-05-12T00:22:40Z,2140000,False,103.0,255.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,27.46,Missed,,,,,,,,,,,,,,,,
216,PT07M23.00S,2023-05-12T00:22:38.9Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,26,40,2023-05-12T00:22:40Z,2150000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,
217,PT07M18.00S,2023-05-12T00:22:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,6.093955321944804,50.0,1610612755,28,40,2023-05-12T00:22:49Z,2160000,False,0.0,5.0,1,left,J. Harden running finger roll Layup (4 PTS),[201935],1610612755.0,PHI,running finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,0.48,Made,,,,,,,,,4.0,,,,,,,
218,PT07M00.00S,2023-05-12T00:23:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.87319316688567,51.22549019607843,1610612738,28,42,2023-05-12T00:23:07Z,2170000,False,6.0,5.0,1,right,J. Brown driving reverse Layup (11 PTS),[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,0.8,Made,,,,,,,,,11.0,,,,,,,
219,PT06M36.00S,2023-05-12T00:23:25.5Z,2,REGULAR,3pt,Jump Shot,[],203954,30.27266754270697,27.205882352941174,1610612755,28,42,2023-05-12T00:23:30Z,2180000,False,114.0,232.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,25.86,Missed,,,,,,,,,,,,,,,,
220,PT06M34.00S,2023-05-12T00:23:27.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,42,2023-05-12T00:23:30Z,2190000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,219.0,6.0,5.0,1.0,,,,,,,,,,,,
221,PT06M25.00S,2023-05-12T00:23:37.2Z,2,REGULAR,2pt,Jump Shot,[],1627759,77.18462549277267,52.450980392156865,1610612738,28,42,2023-05-12T00:23:42Z,2200000,False,12.0,162.0,1,right,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,16.25,Missed,,,,,,,,,,,,,,,,
222,PT06M21.00S,2023-05-12T00:23:41.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,28,42,2023-05-12T00:23:42Z,2210000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,,,
223,PT06M17.00S,2023-05-12T00:23:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,5.568331143232584,44.36274509803921,1610612755,28,42,2023-05-12T00:23:49Z,2220000,False,28.0,0.0,1,left,MISS T. Harris running Layup - blocked,"[202699, 1628369]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,2.82,Missed,,,,,,,,,,,,,,,Tatum,1628369.0
224,PT06M17.00S,2023-05-12T00:23:45.3Z,2,REGULAR,block,,[],1628369,,,1610612755,28,42,2023-05-12T00:23:48Z,2230000,False,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT06M13.00S,2023-05-12T00:23:49.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,28,42,2023-05-12T00:23:49Z,2240000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,223.0,5.0,5.0,0.0,,,,,,,,,,,,
226,PT06M10.00S,2023-05-12T00:23:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,94.92444152431011,51.96078431372549,1610612738,28,44,2023-05-12T00:24:07Z,2250000,False,10.0,-5.0,1,right,M. Smart running finger roll Layup (11 PTS),[203935],1610612738.0,BOS,running finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,,,,,11.0,,,,,,,
236,PT06M08.00S,2023-05-12T00:25:29.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,28,44,2023-05-12T00:29:11Z,2255000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M08.00S,2023-05-12T00:27:06.3Z,2,REGULAR,substitution,out,[],1629057,,,1610612755,28,44,2023-05-12T00:27:22Z,2260000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M08.00S,2023-05-12T00:27:06.3Z,2,REGULAR,substitution,in,[],1627763,,,1610612755,28,44,2023-05-12T00:27:22Z,2270000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M47.00S,2023-05-12T00:27:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200782,6.093955321944804,49.01960784313726,1610612755,30,44,2023-05-12T00:27:57Z,2280000,False,5.0,5.0,1,left,P. Tucker driving finger roll Layup (5 PTS) (T. Maxey 2 AST),"[200782, 1630178]",1610612755.0,PHI,driving finger roll,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,0.69,Made,,,,,,,,,5.0,T. Maxey,1630178.0,2.0,,,,
231,PT05M30.00S,2023-05-12T00:28:09.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.01511169513799,40.19607843137255,1610612738,30,44,2023-05-12T00:28:13Z,2300000,False,-49.0,267.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,27.15,Missed,,,,,,,,,,,,,,,,
232,PT05M27.00S,2023-05-12T00:28:12.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,30,44,2023-05-12T00:28:13Z,2310000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,
233,PT05M23.00S,2023-05-12T00:28:16.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,24.753613666228645,84.80392156862746,1610612755,30,44,2023-05-12T00:28:23Z,2320000,False,-174.0,180.0,1,left,MISS T. Maxey 25' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,25.05,Missed,,,,,,,,,,,,,,,,
234,PT05M20.00S,2023-05-12T00:28:19.2Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,30,44,2023-05-12T00:28:23Z,2330000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,
235,PT05M09.00S,2023-05-12T00:28:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.55913272010513,50.98039215686275,1610612738,30,46,2023-05-12T00:28:35Z,2340000,False,5.0,17.0,1,right,M. Brogdon driving reverse Layup (13 PTS),[1627763],1610612738.0,BOS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,1.81,Made,,,,,,,,,13.0,,,,,,,
237,PT04M50.00S,2023-05-12T00:28:53.6Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612755,30,46,2023-05-12T00:29:01Z,2350000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627759, 203954]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,200832.0,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,,
239,PT04M50.00S,2023-05-12T00:29:26.0Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,31,46,2023-05-12T00:29:26Z,2370000,False,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,
240,PT04M50.00S,2023-05-12T00:29:42.7Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,32,46,2023-05-12T00:29:42Z,2380000,False,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,
241,PT04M32.00S,2023-05-12T00:30:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.13600525624179,50.73529411764706,1610612738,32,46,2023-05-12T00:30:07Z,2390000,False,4.0,3.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,0.45,Missed,,,,,,,,,,,,,,,,
242,PT04M30.00S,2023-05-12T00:30:03.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,32,46,2023-05-12T00:30:07Z,2400000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,
243,PT04M27.00S,2023-05-12T00:30:10.0Z,2,REGULAR,turnover,traveling,[],201935,,,1610612755,32,46,2023-05-12T00:30:14Z,2410000,False,,,0,,J. Harden traveling TURNOVER (3 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2714.0,3.0,,,,,,,,,,,,,,,,,,
244,PT04M20.00S,2023-05-12T00:30:30.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,79.02431011826545,91.66666666666667,1610612738,32,46,2023-05-12T00:30:33Z,2420000,False,208.0,145.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,25.36,Missed,,,,,,,,,,,,,,,,
245,PT04M16.00S,2023-05-12T00:30:34.0Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,32,46,2023-05-12T00:30:33Z,2430000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,
246,PT04M03.00S,2023-05-12T00:30:50.4Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,32,46,2023-05-12T00:30:58Z,2440000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (4 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,2530.0,4.0,,,,,,,,,,,,,,,,,,
247,PT03M48.00S,2023-05-12T00:31:12.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,91.50788436268068,55.63725490196079,1610612738,32,46,2023-05-12T00:31:15Z,2450000,False,28.0,27.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,3.92,Missed,,,,,,,,,,,,,,,,
248,PT03M46.00S,2023-05-12T00:31:14.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,32,46,2023-05-12T00:31:15Z,2460000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,
249,PT03M39.00S,2023-05-12T00:31:20.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201935,6.4881734559789805,50.0,1610612755,34,46,2023-05-12T00:31:24Z,2470000,False,0.0,8.0,1,left,J. Harden driving DUNK (6 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,0.85,Made,,,,,,,,,6.0,,,,,,,
250,PT03M13.00S,2023-05-12T00:31:47.7Z,2,REGULAR,3pt,Jump Shot,[],203935,55.76544021024967,77.94117647058823,1610612738,34,46,2023-05-12T00:32:46Z,2480000,False,140.0,363.0,1,right,MISS M. Smart 38' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,38.92,Missed,,,,,,,,,,,,,,,,
